revid,parentid,timestamp,user,anon,minor,size,sha1,comment,page,lang
10653399,10555713,2006-10-06T14:35:24Z,Vlad,False,True,12251,2cfc88b0b9e0154368916e3d80ff600124557a42,,Vaccination,fr
10658898,10653399,2006-10-06T18:22:05Z,84.191.64.207,True,True,12040,491ffb66def7e016ac6c3e30a701d379f0035817,interWiki corrections,Vaccination,fr
10697842,10658898,2006-10-08T08:35:26Z,87.90.166.227,True,True,12145,028711c29854cb8e4c5ab8686107f236b0b7ea64,/* Autres vaccins disponibles en France */,Vaccination,fr
10756901,10697842,2006-10-10T15:17:53Z,85.214.73.63,True,True,12040,491ffb66def7e016ac6c3e30a701d379f0035817,revert,Vaccination,fr
10773979,10756901,2006-10-11T08:17:41Z,Kelson,False,True,12145,028711c29854cb8e4c5ab8686107f236b0b7ea64,rv,Vaccination,fr
10871786,10773979,2006-10-14T23:37:50Z,Al7,False,True,12173,1b9e3c40e3bb24e0ae684d3c62614fe986797a56,/* Vaccination préventive */ ajout de pays n'utilisant pas le BCG,Vaccination,fr
11066258,10871786,2006-10-21T21:58:14Z,87.64.4.3,True,True,12578,845cfc84a996a80b1ec3ef1703e698bd8b2fb818,/* Liens externes */ ajout de bibliographies,Vaccination,fr
11066301,11066258,2006-10-21T22:01:13Z,Nguyenld,False,True,12520,63cdd6fb5cf3c34cc69b077a51430b8e09f35251,/* Bibliographie */ autant être clair,Vaccination,fr
11066313,11066301,2006-10-21T22:01:50Z,Nguyenld,False,True,12474,28347bc3bed315a189dafdb066e4ade34a1a5cb0,/* Bibliographie anti vaccinale */,Vaccination,fr
11067484,11066313,2006-10-21T23:19:44Z,87.64.4.3,True,True,12541,c2af16e4a1e1a59f38b1cb720bb05f89a27ceef0,/* Bibliographie anti vaccinale */ remis une bibliographie supprimée sans raison,Vaccination,fr
11067624,11067484,2006-10-21T23:27:47Z,Nguyenld,False,True,12474,28347bc3bed315a189dafdb066e4ade34a1a5cb0,suppression ouvrage compte d'auteur = introuvable si pas d'autre précision,Vaccination,fr
11067769,11067624,2006-10-21T23:34:55Z,87.64.4.3,True,True,12697,eaca7a98ea73a513d2df9e883446d2a312ff72db,/* Bibliographie anti vaccinale */ ajout de la référence avec endroit où le trouver (puisque demandé),Vaccination,fr
11067790,11067769,2006-10-21T23:35:56Z,87.64.4.3,True,True,12697,325e3eb951417fdbdddf6346972d57c7877c2ac3,/* Bibliographie anti vaccinale */ modification du prénom,Vaccination,fr
11113204,11067790,2006-10-23T16:47:04Z,81.245.57.236,True,True,12765,34c2a925dec0830c4d113d45b85d9c76bd8a21eb,/* Bibliographie anti vaccinale */ ajout de bibliographie,Vaccination,fr
11198905,11113204,2006-10-26T20:43:13Z,Iq,False,True,13461,e589c58a9b18af9b6f8e70ae7f080b91cd16d696,/* Vaccins et santé publique */ rajout de la régression de la tuberculose qui a eu lieu avant la vaccination et les antituberculeux,Vaccination,fr
11198929,11198905,2006-10-26T20:44:12Z,Iq,False,True,13462,beb8fab9f07a93f6367f63a9d797ccc4e595d6c7,/* Vaccins et santé publique */ ajout d'un espace devant p 85,Vaccination,fr
11198953,11198929,2006-10-26T20:45:23Z,Iq,False,True,13469,9c62851af143a2c0f1e3bb1380f100d743760ba0,/* Vaccins et santé publique */,Vaccination,fr
11201241,11198953,2006-10-26T22:03:46Z,Iq,False,True,13474,18043c9cdfea39480bcef098d648b6d811188f56,/* Vaccins et santé publique */,Vaccination,fr
11211351,11201241,2006-10-27T12:07:37Z,206.162.138.11,True,True,13482,dc92f4a6efb61f6df702ac431b10c6fee2882b38,/* Principe du vaccin */,Vaccination,fr
11229360,11211351,2006-10-28T07:00:19Z,Iq,False,True,13702,f5557f234d6ce3a5103690fc9fad6d3a4762be3a,/* Bibliographie anti vaccinale */ ajout d'une date de publication et autre référence,Vaccination,fr
11295350,11229360,2006-10-30T17:07:34Z,Iq,False,True,13703,a3a744640e97535362c91f3b6e9eb77b2f7fe78b,/* En Europe */ ajout d'un espace entre Quid et 2006,Vaccination,fr
11295890,11295350,2006-10-30T17:30:18Z,Iq,False,True,13999,4cedc86caecd57d8fcd2acddaeb526383c3786fc,/* Liens externes */ ajout lien externe,Vaccination,fr
11296296,11295890,2006-10-30T17:46:05Z,87.65.176.74,True,True,14095,99b0d8c7d61a53c54442d9172ec3734750e92f23,/* Liens externes */ ajout lien externe,Vaccination,fr
11309809,11296296,2006-10-31T09:56:22Z,86.220.172.47,True,True,14095,d2ded0f5c26164716072891b3e7f25e87e54d7b4,/* En France */,Vaccination,fr
11335449,11309809,2006-11-01T08:06:54Z,Al7,False,True,14808,0048b72daa6eb3663fd2934ba4e2a5a0f37f60e4,/* Bibliographie anti vaccinale */ ajouts bibliographiques,Vaccination,fr
11337283,11335449,2006-11-01T09:34:14Z,Al7,False,True,15409,325dac282806d2ba169a79ba9507b08a9cbddbee,/* Vaccins et santé publique */ ajout d'une étude organisée par l'OMS sur le BCG,Vaccination,fr
11337577,11337283,2006-11-01T09:45:28Z,Al7,False,True,15750,7fca7be4ec80de9336647fa36b857e5c35600226,/* Vaccins et santé publique */ ajout de deux études sur l'action faible du BCG,Vaccination,fr
11356394,11337577,2006-11-01T20:56:15Z,Nguyenld,False,True,15747,f2b3e29a34e5dc4816dbf64767e87b2556d55cc0,distinguer le problème du bcg avec les autres vaccins,Vaccination,fr
11357366,11356394,2006-11-01T21:32:04Z,Al7,False,True,15745,1d7993306c8b5025a3e267cdec3773416c5134ff,/* Vaccins et santé publique */ effacement d'un point de trop et correction du mot clair (à la place de claire),Vaccination,fr
11357699,11357366,2006-11-01T21:44:06Z,Al7,False,True,15746,a54bd0bf949a11c57ab78e7cc915710583820337,/* Vaccins et santé publique */ correction orthographique (research à la place de resarch),Vaccination,fr
11366954,11357699,2006-11-02T08:17:34Z,Iq,False,True,15881,65dc892e80c3259344fd56c8d4e40fe0eeb499d6,/* Liens externes */ ajout lien externe,Vaccination,fr
11408627,11366954,2006-11-03T17:22:42Z,Al7,False,True,16079,9df8f8c630dc7882195f33633c1c74e2cba78173,/* Liens externes */,Vaccination,fr
11408710,11408627,2006-11-03T17:24:56Z,Al7,False,True,16060,c129124497e9a441eeaa26fc1d1d2b7ab5faeb3f,/* Liens externes */ suppression d'un doublon,Vaccination,fr
11408765,11408710,2006-11-03T17:26:53Z,Al7,False,True,16246,a14d45aa4c581ae651b6552b7e87e8db52e81a02,/* Liens externes */ ajout lien externe,Vaccination,fr
11408873,11408765,2006-11-03T17:30:04Z,Al7,False,True,16384,613743c215ea595fe826c53342e114c0e730e311,/* Liens externes */ ajout lien externe,Vaccination,fr
11413848,11408873,2006-11-03T20:54:56Z,Nguyenld,False,True,16024,7ef98c84f3b02a0571ddfad5c4a37c1a64c4fbd4,/* Liens externes */ présentation moins biaisé d'un lien,Vaccination,fr
11430848,11413848,2006-11-04T14:48:09Z,Liquid-aim-bot,False,True,16022,b868873ca092a2b948f11dcf09275a446f6d884f,Robot : corrections diverses,Vaccination,fr
11443058,11430848,2006-11-04T23:14:19Z,Al7,False,True,16526,c0c1c066e3ca0cb637bc940f08c06a1d7436c72e,/* Liens externes */ remis les liens externes enlevés : ou sinon il est presque impossible de les retrouver avec le lien général du CDC,Vaccination,fr
11443108,11443058,2006-11-04T23:17:03Z,Pixeltoo,False,True,16410,17009993bdc95e859e8816ec222a30ffaacd7606,/* Vaccination préventive */ retire photo non pertinente polio,Vaccination,fr
11443143,11443108,2006-11-04T23:19:01Z,Al7,False,True,16473,e23b08af150454c34cde85412cdab584882e7d0a,/* Vaccins et santé publique */ ajout référence en note,Vaccination,fr
11469901,11443143,2006-11-05T21:53:26Z,Iq,False,True,16863,69546db0d8ea24fee1678672bc0773179161def1,/* Vaccins et santé publique */ ajout par rapport à l'efficacité du vaccin contre le choléra + référence vers le site de l'institut Pasteur,Vaccination,fr
11470304,11469901,2006-11-05T22:04:12Z,Iq,False,True,17170,efa9480d4a761fd9f0683a513671d5c9289754df,/* Vaccinations internationales */ ajout pour le vaccin anticholéra + référence internet du chu de rouen,Vaccination,fr
11473010,11470304,2006-11-06T00:08:27Z,Iq,False,True,20316,408d2ebcd7a867b15a562a2ea005d4c6c3f3fdb4,ajout d'une rubrique effets secondaires et risque (rubrique qui manquait),Vaccination,fr
11473057,11473010,2006-11-06T00:11:45Z,Iq,False,True,20322,d38c69497359f766b24cd38e63db8b8b6addc281,/* Le RRO */ modification typographique,Vaccination,fr
11473072,11473057,2006-11-06T00:12:47Z,Iq,False,True,20328,9a2486e8696e7f665c95cbd6c3da6ada9d4e2a42,/* La vaccination antigrippale */ modification typographique,Vaccination,fr
11473081,11473072,2006-11-06T00:13:40Z,Iq,False,True,20326,4b499e65bbc302f07fba87ec3c046baf61c85d73,/* Notes et références */ effacer un espace,Vaccination,fr
11473296,11473081,2006-11-06T00:29:02Z,Iq,False,True,20405,1dfcfcce91de547737607fd56949a35f2e766a1f,/* Liens externes */ ajout d'un site sur les vaccinations,Vaccination,fr
11473328,11473296,2006-11-06T00:31:13Z,Iq,False,True,20406,c8c58e0bc8828daad37a42b6e022be4c0b11f088,/* Liens externes */ correction vers la page d'accueil,Vaccination,fr
11476552,11473328,2006-11-06T07:00:46Z,Nguyenld,False,True,21245,52581735b997236e58959d14d28fd9907ee9d7f8,/* Les effets secondaires et les risques selon le vaccin mise en page ref,Vaccination,fr
11476565,11476552,2006-11-06T07:01:38Z,Nguyenld,False,True,21059,63d440f67f9751cc511b2e2d189ef538379120c3,/* Liens externes */ suppression d'un lien cité avant (en ref),Vaccination,fr
11476820,11476565,2006-11-06T07:21:48Z,Nguyenld,False,True,21296,25b59cc56017f417e4a88877f8d1bf6dc40b4259,mise en forme réf,Vaccination,fr
11476891,11476820,2006-11-06T07:27:19Z,Nguyenld,False,True,21460,f0246fcb0730cb1e7a24655238d953fd8fe18378,petite phrase de neutralisation.,Vaccination,fr
11477667,11476891,2006-11-06T08:41:45Z,Kelson,False,True,20183,7b45cd7c6f657c809463a30f9ec2d9fee963eb37,- bibliographie non neutre,Vaccination,fr
11477670,11477667,2006-11-06T08:42:03Z,Kelson,False,True,20167,5319570b38bb4859195aef8d7e6dd173c871638e,- bibliographie non neutre,Vaccination,fr
11480164,11477670,2006-11-06T11:16:51Z,Al7,False,True,20392,95d8cc9843212cf2baac3d29da353f3646f54d0c,/* Liens externes */ ajout lien externe (hépatite B),Vaccination,fr
11480226,11480164,2006-11-06T11:21:18Z,Al7,False,True,21681,c66072ebcad447a9fd1f5b4f6074bd6cfc6b8a20,/* Bibliographie */ réajout de la bibliographie censurée sans motif (certains livres citent des articles de la littérature internationale),Vaccination,fr
11480273,11480226,2006-11-06T11:25:14Z,Kelson,False,True,20392,95d8cc9843212cf2baac3d29da353f3646f54d0c,"rv, la justification est en page de discussion, cette bibliagraphie est NPOV",Vaccination,fr
11480425,11480273,2006-11-06T11:36:03Z,Al7,False,True,21730,43f69c060ee0627c741f708c7b95ce2243de7dfe,/* Bibliographie */ réajout de la bibliographie censurée sans motif (certains livres citent des articles de la littérature internationale); à d'autres d'insérer de la bibliographie; mis liens externes,Vaccination,fr
11480469,11480425,2006-11-06T11:39:06Z,Kelson,False,True,20392,95d8cc9843212cf2baac3d29da353f3646f54d0c,rv - merci de respecter la règle ne vigueur,Vaccination,fr
11481753,11480469,2006-11-06T12:44:33Z,Leridant,False,True,20403,d783e3694299c3c2611f2128c065c669f513c23a,/* Bibliographie */ + {{à lire}},Vaccination,fr
11484902,11481753,2006-11-06T14:43:23Z,Nguyenld,False,True,20673,9386247ec5b45628a3927fa5d7ae610c87933665,"/* La variole */ La variole, c'est théoriquement de l'histoire ancienne.",Vaccination,fr
11484999,11484902,2006-11-06T14:47:58Z,Nguyenld,False,True,20670,78ff215739cf66e583f05d84bbe4c35c7fce8dfb,/* La variole */,Vaccination,fr
11485026,11484999,2006-11-06T14:49:32Z,Nguyenld,False,True,20669,6c183a763340629e821e54ff45aa3c1b251b5e9f,/* La variole */,Vaccination,fr
11486358,11485026,2006-11-06T15:47:47Z,Nguyenld,False,True,20704,f3266abf357f62b4118b035d8275d4f2125ce780,/* Histoire du vaccin */ chronologie des vaccins,Vaccination,fr
11487019,11486358,2006-11-06T16:09:02Z,Al7,False,True,23393,b7f854b6784bba8220a21a79a326dbf70f2f477c,/* Bibliographie */ ajout de bibliographie (pro et anti vaccinales),Vaccination,fr
11487080,11487019,2006-11-06T16:11:22Z,Kelson,False,True,23409,952e9716a121cc5bd24c57f1597f1a72676cc853,/* Bibliographie */,Vaccination,fr
11489267,11487080,2006-11-06T17:25:18Z,87.64.15.111,True,True,23602,9a65979f816ee7b2997f176231f8c751215d11dd,/* Le Di-Te-Per */ ajout référence et lien vers l'article,Vaccination,fr
11489421,11489267,2006-11-06T17:29:42Z,Al7,False,True,23612,3ba9a46e1f0b2e423768dcca015f473341451ede,/* Le Di-Te-Per */ mise en page,Vaccination,fr
11489512,11489421,2006-11-06T17:32:02Z,Al7,False,True,23617,cc8a1aca367b9fc1b69d32cdc636dda0f03a165e,/* Le Di-Te-Per */ mise en page,Vaccination,fr
11489610,11489512,2006-11-06T17:34:10Z,Al7,False,True,23619,8cdb994875d0f9f69edbb8b5785d8e33fdf78c8b,/* Le Di-Te-Per */ mise en page,Vaccination,fr
11489938,11489610,2006-11-06T17:42:40Z,Al7,False,True,23823,7eb08b18ce59620abd458ce7e390d884a2d8a8f0,/* Le Di-Te-Per */ ajout référence et lien vers l'article,Vaccination,fr
11489992,11489938,2006-11-06T17:43:46Z,Al7,False,True,23827,b0edfbb957f4ed4cea9b5df5f627874dd247b718,/* Le Di-Te-Per */ mise en page,Vaccination,fr
11490435,11489992,2006-11-06T17:53:30Z,Leridant,False,True,23693,caea03093f8d1eb4bd4f367b601fe6f997c173b3,/* Bibliographie */ remplacement par modèle équivalent et les nombreux avantage  que cela apporte,Vaccination,fr
11504459,11490435,2006-11-07T07:26:48Z,Nguyenld,False,True,23684,ae0b68a03c49190934712c38eca0b32dc4a11cba,/* Bibliographie plutôt pro-vaccinale */ au risque d'un troll...,Vaccination,fr
11504488,11504459,2006-11-07T07:28:47Z,Nguyenld,False,True,23684,733178707a3da32d25ce5e0b7e49820c054f3b42,/* Vaccins et santé publique */ regroupement chapitre bcg,Vaccination,fr
11506288,11504488,2006-11-07T08:57:17Z,Leridant,False,True,23510,0eb07e9e717ae663fd2ae832ffbd30051521750d,/* Bibliographie plutôt anti-vaccinale */ suppression info non encyclopédique (soit le livre est ne biblio ex BNF) soit on le supprime,Vaccination,fr
11516376,11506288,2006-11-07T16:31:15Z,Iq,False,True,23560,63cd820d87e1ed617758e3ca6af94dffd28c7fd8,/* La variole */ essai d'amélioration du lien vers medscape,Vaccination,fr
11516464,11516376,2006-11-07T16:34:06Z,Iq,False,True,23587,f12500cb650d5aaa4ef4d4219c6971aebc47f737,/* La variole */ rajout de référence externe,Vaccination,fr
11518276,11516464,2006-11-07T17:45:16Z,Al7,False,True,24184,23e26555a7df6a8d9ba6a98888811f99a9a0907b,/* La vaccination antiamarile */ ajout référence bibliographique de l'OMS (fièvre jaune),Vaccination,fr
11518323,11518276,2006-11-07T17:47:00Z,Al7,False,True,24198,9023e62c26716a5d824ef06f401c53687086886a,/* La vaccination antiamarile (vaccination anti fièvre jaune) */ ajout icone en et pdf,Vaccination,fr
11527494,11518323,2006-11-07T23:29:42Z,Al7,False,True,24198,c0d65c6af85a357c9d84f170837ed13dd04315e3,/* La variole */ correction orthographique (smallpox à la place de samllpox),Vaccination,fr
11527878,11527494,2006-11-07T23:47:37Z,Al7,False,True,24149,3323584ff62b113b4605ac3740e8581c685c6529,/* Vaccins et santé publique */ ajout du lien vers l'article en format pdf,Vaccination,fr
11527967,11527878,2006-11-07T23:51:46Z,Al7,False,True,24153,2a3a3cbdbf567564ed6b1d26438aceac397c76d5,/* Vaccins et santé publique */ mise en page (conforme aux autres),Vaccination,fr
11528006,11527967,2006-11-07T23:53:45Z,Al7,False,True,24154,a0a342dae5fa6ceada18ca9ba4f881c5bf6fba83,/* Vaccins et santé publique */,Vaccination,fr
11528027,11528006,2006-11-07T23:54:45Z,Al7,False,True,24154,99f44982ff271798c45d32688b5999b01ce570b0,/* Vaccins et santé publique */,Vaccination,fr
11534728,11528027,2006-11-08T08:20:14Z,83.202.158.124,True,True,24160,a3d21a24f2ddd3ef8a22166413e47afb684ef111,/* Vaccination préventive */,Vaccination,fr
11536255,11534728,2006-11-08T09:29:07Z,Nguyenld,False,True,24254,16f51406819c6ba0231d9cc3bc8af2595d2046c0,/* Vaccination thérapeutique */ exemple,Vaccination,fr
11698142,11536255,2006-11-13T12:31:05Z,Sanao,False,True,24313,4befe96d50db20ce2d764b38844a6e6e181dfd8d,"/* Les effets secondaires et les risques selon le vaccin <ref> Michel Georget, Vaccinations, éd. Dangles </ref> */ wikif",Vaccination,fr
11698154,11698142,2006-11-13T12:31:38Z,Sanao,False,True,24314,3c06cceefba1b923b5824463ada21ea70d0f4745,/* Voir aussi */ typo,Vaccination,fr
11703553,11698154,2006-11-13T15:49:33Z,195.221.156.8,True,True,24324,f3762573b943bbc71e343b74c526574adaeafd72,/* Principe de la vaccination */,Vaccination,fr
11703649,11703553,2006-11-13T15:52:30Z,Oblic,False,True,24314,3c06cceefba1b923b5824463ada21ea70d0f4745,Révocation des modifications de [[Special:Contributions/195.221.156.8|195.221.156.8]] et restauration d'une précédente version de [[Utilisateur:Sanao|Sanao]],Vaccination,fr
11703740,11703649,2006-11-13T15:55:21Z,195.221.156.8,True,True,24347,020866537bede5b0c303818df59bf2168d8f9be9,/* En France */,Vaccination,fr
11703790,11703740,2006-11-13T15:56:40Z,195.221.156.8,True,True,24247,03ce8a4ec466a3504e30cf9f1ba89a61ca4da1c5,/* En France */,Vaccination,fr
11703853,11703790,2006-11-13T15:58:27Z,Oblic,False,True,24314,3c06cceefba1b923b5824463ada21ea70d0f4745,Révocation des modifications de [[Special:Contributions/195.221.156.8|195.221.156.8]] et restauration d'une précédente version de [[Utilisateur:Oblic|Oblic]],Vaccination,fr
11704031,11703853,2006-11-13T16:05:01Z,195.221.156.8,True,True,24434,4d8b530adca3fce97746b53960207857eb888572,,Vaccination,fr
11704051,11704031,2006-11-13T16:05:38Z,Moumousse13,False,True,24314,3c06cceefba1b923b5824463ada21ea70d0f4745,Révocation des modifications de [[Special:Contributions/195.221.156.8|195.221.156.8]] (retour à la précédente version de [[User:Oblic|Oblic]]),Vaccination,fr
11756944,11704051,2006-11-15T15:58:56Z,Al7,False,True,24316,2870e5ad889c20c36fb5b7795e4341f476733706,/* La variole */ meilleur renvoi pour le mot escarrifications,Vaccination,fr
11758756,11756944,2006-11-15T16:54:46Z,Nguyenld,False,True,24306,a15407b6ccdccb2648d4cfd172ac8499ffa9d424,/* La variole */ escarre <> scarification,Vaccination,fr
11900030,11758756,2006-11-20T20:52:37Z,85.27.45.150,True,True,24304,1b44aeceeba6cf70655a8249fc14325ddc974db3,/* Vaccins obligatoires */,Vaccination,fr
11907507,11900030,2006-11-21T07:02:40Z,Nguyenld,False,True,24306,a15407b6ccdccb2648d4cfd172ac8499ffa9d424,réversion : plus logique avant,Vaccination,fr
11945563,11907507,2006-11-22T16:01:18Z,91.163.100.153,True,True,22381,3607961d6ef7760c1a776506a6ba10b12f2f6a72,/* En France */,Vaccination,fr
11946037,11945563,2006-11-22T16:18:25Z,Nguyenld,False,True,24306,a15407b6ccdccb2648d4cfd172ac8499ffa9d424,réversion : suppression d'un chapitre par ip,Vaccination,fr
12077059,11946037,2006-11-27T10:17:53Z,80.11.77.3,True,True,24382,320e620349870db590c649e0653e87c910a88969,/* Histoire du vaccin */,Vaccination,fr
12077113,12077059,2006-11-27T10:19:38Z,Nguyenld,False,True,24306,a15407b6ccdccb2648d4cfd172ac8499ffa9d424,reversion,Vaccination,fr
12082395,12077113,2006-11-27T14:08:47Z,62.235.55.180,True,True,24393,5612539aab9bec39a7dc9c83ee80375b50cbc829,"/* Les effets secondaires et les risques selon le vaccin <ref> Michel Georget, Vaccinations, éd. Dangles </ref> */",Vaccination,fr
12082481,12082395,2006-11-27T14:11:38Z,Emirix,False,True,24306,a15407b6ccdccb2648d4cfd172ac8499ffa9d424,Révocation des modifications de [[Special:Contributions/62.235.55.180|62.235.55.180]] (retour à la précédente version de [[Special:Contributions/Nguyenld|Nguyenld]]),Vaccination,fr
12086674,12082481,2006-11-27T16:32:34Z,Al7,False,True,24428,eaa61f47a36b217a5951a9df40cb14cb28e9dab0,/* Liens externes */ rajout du lien supprimé dans l'article et mis en lien externe,Vaccination,fr
12088032,12086674,2006-11-27T17:26:49Z,Mathéo74,False,True,24432,f31fea5fe7d94e78360d8e2102dd93ab92914cac,/* Principe de la vaccination */,Vaccination,fr
12172416,12088032,2006-11-30T12:06:01Z,62.235.55.169,True,True,24580,9af9de7d699511376cee0d22609ef80cc855c8f7,"/* Les effets secondaires et les risques selon le vaccin <ref> Michel Georget, Vaccinations, éd. Dangles </ref> */",Vaccination,fr
12172482,12172416,2006-11-30T12:09:17Z,Emirix,False,True,24480,8b98d7fed27accd93b35284673eeb478496d86b8,Un peu de NPOV..,Vaccination,fr
12172505,12172482,2006-11-30T12:10:02Z,Emirix,False,True,24459,efc8e4a22137e244d57a6964e3242216ab172278,!,Vaccination,fr
12200492,12172505,2006-12-01T10:53:38Z,62.235.55.166,True,True,24841,d60f219fa21ba1aeb1d0fbf4fa211625448f6984,,Vaccination,fr
12200513,12200492,2006-12-01T10:54:13Z,Mutatis mutandis,False,True,24459,efc8e4a22137e244d57a6964e3242216ab172278,Annulation des modifications de [[Special:Contributions/62.235.55.166|62.235.55.166]] retour à la version 12172505 de [[Special:Contributions/Emirix|Emirix]],Vaccination,fr
12228263,12200513,2006-12-02T11:37:14Z,62.235.55.213,True,True,24841,d60f219fa21ba1aeb1d0fbf4fa211625448f6984,,Vaccination,fr
